No.	Word	Valence_Mean	Arousal_Mean	Valence_SD	Arousal_SD
2021	安泰	6.200	3.600	0.4	1.02
2022	褒揚	6.200	5.200	1.17	0.98
2023	無誤	5.400	3.200	0.49	1.47
2024	遙遙領先	7.000	5.800	0.63	0.75
2025	多福	6.200	3.800	0.4	1.47
2026	歡慶	6.800	6.000	0.75	0.63
2027	稀少	5.000	3.600	0.89	1.62
2028	廉潔	5.800	3.200	0.98	0.98
2029	可貴	6.000	3.600	0.63	1.36
2030	熱中	6.400	5.400	0.49	1.5
2031	自助	5.600	3.800	0.49	1.33
2032	至上	6.000	3.600	0.89	1.36
2033	攻讀	5.800	4.400	0.4	1.5
2034	為榮	7.000	5.400	0.63	1.36
2035	恭喜	6.800	5.600	0.4	1.02
2036	吸引人	6.200	4.600	0.4	1.85
2037	正統	6.000	3.800	0.0	1.17
2038	消退	4.800	4.000	0.4	1.9
2039	清明	5.200	3.000	0.75	1.1
2040	才華	6.400	4.000	0.49	1.1
2041	根除	5.000	4.800	0.63	1.47
2042	關愛	6.200	4.000	1.17	1.1
2043	客氣	5.600	3.600	0.49	1.5
2044	狂歡	6.600	7.000	0.49	1.1
2045	同感	5.200	4.000	0.4	1.26
2046	永恆	6.000	3.800	0.63	1.47
2047	不懈	5.800	4.600	0.75	1.2
2048	調和	5.200	3.400	0.75	1.74
2049	謙虛	6.400	3.000	0.49	1.41
2050	奠基	6.000	3.400	0.63	1.36
2051	保釋	4.200	3.600	0.75	1.62
2052	學識	6.000	2.800	0.63	1.33
2053	積極性	6.200	5.400	0.75	1.74
2054	品味	5.600	4.000	0.49	0.89
2055	勝任	6.200	3.600	0.4	1.62
2056	逼真	5.600	4.400	0.8	1.02
2057	細膩	6.000	3.400	0.0	1.02
2058	盡情	5.800	4.800	0.4	1.33
2059	偏袒	3.600	4.800	0.49	1.17
2060	相容	5.400	3.200	0.49	1.17
2061	踏實	6.200	4.000	0.4	1.1
2062	流利	6.400	3.600	0.49	1.36
2063	固守	5.200	3.600	0.4	1.02
2064	致富	6.400	4.800	0.49	0.98
2065	有理	6.200	3.600	0.4	1.02
2066	進取	6.400	4.800	0.49	1.47
2067	智力	5.400	3.000	0.8	1.41
2068	解開	5.600	4.400	0.49	1.36
2069	升起	5.400	3.800	0.49	1.72
2070	安樂	5.600	3.400	1.02	1.5
2071	憧憬	5.800	3.400	0.4	1.5
2072	創造力	6.400	4.400	0.49	1.02
2073	忠貞	6.200	4.200	0.75	1.47
2074	天真	6.200	3.200	0.4	1.17
2075	不爭	4.400	3.400	0.49	1.74
2076	功德	6.400	3.600	0.49	1.02
2077	好感	6.000	4.000	0.0	1.79
2078	征服	5.200	5.600	0.4	1.36
2079	豁免	5.200	4.600	0.75	1.2
2080	貴族	5.400	2.800	0.8	1.33
2081	善於	6.000	4.000	0.63	1.1
2082	協作	6.000	3.800	0.0	1.33
2083	首肯	5.200	3.000	0.4	1.55
2084	吉利	6.800	3.800	0.4	0.75
2085	鬥志	6.800	5.800	0.4	1.94
2086	相等	5.200	3.000	0.4	1.1
2087	自白	5.000	3.200	0.0	1.33
2088	興盛	6.400	5.000	0.8	1.26
2089	完好	6.000	4.000	0.63	1.67
2090	名聲	5.600	3.200	0.8	1.17
2091	功績	6.200	3.800	0.98	1.47
2092	魔法	5.200	3.000	0.4	1.41
2093	出名	6.200	4.800	0.75	1.94
2094	可信	5.800	3.600	0.75	1.36
2095	光彩	6.600	4.200	0.8	0.98
2096	可喜	6.400	4.600	0.49	1.62
2097	堅固	6.000	3.000	0.63	1.41
2098	光芒	5.400	3.800	0.49	1.83
2099	遵從	5.400	4.200	0.8	1.47
2100	流暢	6.000	3.600	0.0	1.02
2101	熟練	5.800	3.400	0.4	1.02
2102	巧妙	5.800	3.600	0.4	1.5
2103	旗開得勝	7.200	5.800	0.75	1.47
2104	忍耐	4.600	4.400	1.02	1.36
2105	正確性	5.800	3.400	0.75	1.02
2106	好吃	6.400	4.400	0.49	1.02
2107	助手	5.200	3.000	0.4	1.41
2108	過癮	6.200	4.600	0.4	1.36
2109	精通	6.400	4.200	0.8	0.75
2110	白金	5.400	2.800	0.49	1.33
2111	贊成票	6.000	3.800	0.0	2.04
2112	激盪	5.600	6.000	1.02	1.1
2113	想像力	5.400	4.000	0.8	1.67
2114	愛上	6.400	4.800	0.49	1.17
2115	美感	6.200	3.800	0.4	1.33
2116	得力	5.800	3.800	0.75	1.33
2117	行善	6.800	4.200	0.75	0.98
2118	不凡	6.000	4.600	0.63	1.2
2119	不忍	4.400	4.200	0.8	1.6
2120	愉悅	6.600	4.600	0.49	1.36
2121	熱力	5.600	3.200	1.2	2.04
2122	萬能	6.400	4.200	0.49	1.47
2123	滿懷	5.600	3.800	0.8	1.94
2124	安康	6.400	3.400	0.49	0.8
2125	尊崇	6.600	4.200	0.8	0.75
2126	貴重	6.000	3.800	0.63	1.6
2127	指望	5.000	3.200	1.1	1.94
2128	富強	6.800	4.800	0.98	1.17
2129	好意	6.200	3.600	0.4	1.02
2130	健美	5.800	3.600	0.4	0.8
2131	說服力	5.200	3.600	0.4	1.85
2132	防備	4.600	3.800	0.49	2.04
2133	細緻	5.800	3.400	0.4	1.36
2134	高歌	6.000	5.000	0.63	1.41
2135	寫實	5.400	3.400	0.8	1.62
2136	正直	6.600	3.800	0.49	1.17
2137	獨一無二	6.400	4.600	0.49	1.5
2138	發財	6.800	5.800	0.4	1.17
2139	真愛	6.800	4.800	0.75	0.98
2140	分寸	4.800	3.400	0.4	1.85
2141	堅毅	6.400	4.400	0.49	1.02
2142	緊要	4.600	4.000	0.8	1.9
2143	學成	6.200	4.200	0.4	1.47
2144	出乎意料	5.200	6.000	0.4	0.89
2145	分工合作	6.200	4.600	0.75	1.5
2146	打趣	5.800	4.200	0.75	1.6
2147	感同身受	5.000	4.400	0.63	1.36
2148	義不容辭	6.200	6.200	0.75	0.75
2149	通俗	5.000	3.200	0.0	0.98
2150	防水	5.400	3.200	0.49	1.6
2151	可靠性	6.000	3.600	0.63	1.5
2152	平坦	5.200	2.400	0.4	1.36
2153	正大	6.000	3.400	0.63	1.02
2154	純真	6.200	3.000	0.4	1.1
2155	純淨	6.000	3.000	0.63	1.1
2156	懇求	4.600	5.400	0.8	1.02
2157	嗜好	5.200	3.000	0.4	1.26
2158	喜氣洋洋	7.400	5.000	0.49	1.67
2159	上等	6.400	3.600	0.49	1.2
2160	均等	5.200	2.600	0.4	1.36
2161	高尚	6.400	3.400	0.49	0.8
2162	獨有	5.800	3.600	0.4	1.62
2163	精細	6.000	3.600	0.0	1.02
2164	用功	6.200	5.000	0.4	1.41
2165	激賞	6.400	5.800	0.49	1.33
2166	奮勇	6.400	6.200	0.49	1.72
2167	生日快樂	6.600	5.000	0.49	1.41
2168	無庸置疑	5.400	3.800	0.49	1.6
2169	富麗	6.400	3.800	0.49	0.75
2170	賞識	6.200	4.200	0.4	1.17
2171	激昂	6.000	6.400	0.63	1.5
2172	精明	5.800	4.000	0.4	1.1
2173	要緊	4.800	5.200	0.4	0.75
2174	新奇	5.800	4.200	0.4	1.47
2175	高處	5.000	2.600	0.0	1.36
2176	抒發	4.800	3.800	0.4	1.47
2177	引以為傲	6.600	5.800	0.49	1.6
2178	謙卑	6.200	3.800	0.4	1.72
2179	適性	5.400	2.800	0.49	1.33
2180	崇敬	6.400	4.200	0.49	1.17
2181	正派	6.400	3.600	0.49	1.36
2182	規矩	5.200	3.000	0.4	1.41
2183	典雅	6.000	3.400	0.63	1.02
2184	連貫	5.000	3.000	0.0	1.26
2185	睿智	6.400	3.800	0.8	1.17
2186	談戀愛	6.200	5.400	0.4	1.5
2187	善行	6.400	3.800	0.49	1.33
2188	寬闊	6.000	3.600	0.63	1.85
2189	特級	6.400	4.400	0.49	1.2
2190	耐性	5.200	3.600	0.75	1.85
2191	英明	6.600	4.000	0.49	1.1
2192	漸入佳境	6.400	4.000	0.49	1.41
2193	富足	6.600	3.800	0.8	1.33
2194	孝行	6.600	3.400	0.49	1.5
2195	創造性	6.400	4.000	0.8	1.67
2196	與有榮焉	6.600	5.000	0.49	1.67
2197	雀躍	6.800	6.000	0.4	1.1
2198	心動	6.400	5.800	0.49	0.75
2199	上好	6.400	4.200	0.49	1.33
2200	機智	6.200	4.200	0.75	1.17
2201	自如	5.200	2.800	0.4	1.33
2202	沈著	5.600	3.000	0.49	1.41
2203	直覺	5.000	3.200	0.0	1.6
2204	人情味	6.400	4.000	0.49	1.26
2205	造詣	5.800	3.400	0.98	1.02
2206	耐用	5.600	3.400	0.49	1.36
2207	閃爍	5.600	3.400	0.8	1.5
2208	良善	6.600	3.600	0.49	0.49
2209	老實	6.200	3.600	0.4	1.02
2210	相稱	5.600	3.200	0.49	1.47
2211	均勻	5.400	3.000	0.49	1.41
2212	消遣	4.400	3.800	0.8	1.17
2213	群策群力	6.200	4.000	0.4	1.41
2214	涼爽	6.000	4.000	0.0	2.0
2215	奮發	6.600	5.400	0.49	1.36
2216	實用性	5.400	3.200	0.49	1.17
2217	內行	6.200	3.800	0.4	1.47
2218	奇妙	5.800	4.200	0.4	1.6
2219	義無反顧	5.000	5.400	0.63	1.85
2220	手藝	5.400	2.800	0.49	1.33
2221	盡興	6.200	4.800	0.4	1.47
2222	問題	4.400	3.400	0.8	1.5
2223	沒有	4.400	3.400	0.8	1.5
2224	要求	4.600	3.600	0.49	1.74
2225	無法	4.000	4.000	0.63	1.67
2226	不會	4.000	4.000	0.63	1.79
2227	不能	4.000	4.200	0.63	1.47
2228	短暫	4.600	3.600	0.49	1.74
2229	減少	4.400	3.400	0.49	1.5
2230	利用	4.800	3.600	0.4	1.5
2231	超過	5.000	4.600	0.0	1.74
2232	不要	4.000	4.200	0.63	1.47
2233	下跌	3.200	4.600	0.4	1.02
2234	避免	4.200	3.800	0.75	1.17
2235	大浪	5.000	4.200	0.0	1.83
2236	透露	5.000	3.400	0.0	1.02
2237	不斷	5.000	4.400	0.0	0.49
2238	限制	4.200	4.200	0.4	1.33
2239	尚未	4.400	3.000	0.8	1.26
2240	降低	4.800	3.600	0.4	1.2
2241	危機	3.200	5.600	0.4	1.5
2242	緊急	3.800	5.600	0.75	1.5
2243	困難	3.600	4.000	0.49	1.67
2244	犯罪	2.400	5.400	0.8	1.02
2245	污染	3.000	5.000	0.63	0.63
2246	地震	3.400	5.200	1.02	1.94
2247	可望	4.600	4.000	0.49	1.67
2248	違反	3.600	4.600	0.49	1.02
2249	取消	4.000	4.400	0.63	1.2
2250	逮捕	4.000	5.400	1.79	1.85
2251	不得	4.000	4.200	0.63	0.98
2252	停止	4.800	3.600	0.4	1.62
2253	有意	4.600	4.400	0.8	1.36
2254	意外	3.400	5.200	1.02	0.98
2255	下降	4.600	3.800	0.49	1.17
2256	非法	3.000	4.200	0.0	1.47
2257	排除	4.200	4.400	0.75	1.2
2258	感染	3.200	5.000	0.4	1.1
2259	警告	3.600	5.000	0.8	1.1
2260	絕對	5.000	5.600	0.0	1.5
2261	障礙	4.200	4.200	0.4	0.75
2262	危險	2.400	6.000	0.49	0.89
2263	指控	3.200	6.400	0.98	1.2
2264	發動	5.000	4.800	0.0	1.72
2265	疾病	3.400	4.000	0.49	1.79
2266	離開	4.600	4.000	0.49	1.26
2267	不可	4.000	4.200	0.63	1.17
2268	激烈	4.400	6.800	0.8	0.98
2269	走私	2.800	5.200	0.4	0.4
2270	失業	3.000	4.000	0.63	0.89
2271	機車	4.600	3.400	0.8	1.36
2272	事故	3.000	4.600	0.63	1.5
2273	災害	2.600	5.600	0.49	1.2
2274	反彈	3.800	5.400	0.4	1.02
2275	一再	4.400	4.000	0.8	1.67
2276	難以	4.000	4.400	0.63	0.8
2277	毒品	3.000	5.200	0.0	0.4
2278	患者	3.400	4.200	0.49	0.75
2279	爆炸	3.200	6.000	0.98	1.41
2280	歹徒	3.000	5.400	0.0	1.02
2281	起訴	3.000	5.400	0.63	0.49
2282	貶值	3.600	4.200	0.49	1.17
2283	絕不	3.400	5.800	1.36	1.17
2284	拆除	3.800	4.800	0.75	0.98
2285	風暴	3.200	5.400	0.4	1.36
2286	突然	4.600	5.200	0.8	1.17
2287	病人	4.000	3.400	0.63	1.36
2288	判決	4.600	4.200	0.49	1.6
2289	徵收	4.600	4.800	0.49	0.75
2290	刑事	4.200	4.600	0.75	0.49
2291	武力	3.800	5.200	0.75	1.17
2292	辯論	4.400	5.800	0.8	0.75
2293	退出	4.200	4.000	0.75	0.89
2294	被告	3.800	3.800	0.75	1.47
2295	糾紛	3.400	4.600	0.49	1.2
2296	台獨	5.600	6.800	1.96	1.47
2297	不佳	3.600	4.600	0.49	1.02
2298	對手	4.800	4.000	0.4	1.41
2299	不良	3.400	4.400	0.49	0.8
2300	自殺	2.000	6.000	0.63	1.1
2301	強制	4.200	6.200	0.75	0.75
2302	落後	3.400	4.200	0.49	0.98
2303	難民	3.200	4.000	0.4	0.89
2304	困擾	3.600	4.400	0.49	1.2
2305	不法	3.400	4.200	0.49	0.75
2306	不明	4.000	3.400	0.63	1.02
2307	命令	4.200	5.400	0.75	0.8
2308	監獄	3.400	4.200	0.8	0.98
2309	陷入	3.600	4.000	0.8	0.89
2310	自我	4.600	3.400	0.49	1.02
2311	作戰	4.000	5.400	0.89	1.02
2312	審判	4.000	4.800	0.89	1.6
2313	死者	3.200	4.400	1.17	2.33
2314	赤字	3.400	4.600	0.49	1.5
2315	遭遇	4.000	4.800	0.63	0.98
2316	武裝	4.200	4.000	0.75	1.26
2317	不如	4.200	3.400	0.75	0.8
2318	暫停	4.800	3.400	0.4	1.5
2319	道歉	3.600	4.400	0.8	1.36
2320	不易	4.000	3.600	0.63	0.8
2321	困境	3.600	3.600	0.49	1.02
2322	不景氣	3.400	3.800	0.8	1.17
2323	異議	4.000	3.800	0.63	1.47
2324	控告	3.400	5.000	0.49	1.67
2325	癌症	2.600	4.600	0.8	1.5
2326	複雜	4.200	4.000	0.75	1.26
2327	派系	4.400	3.800	0.49	0.98
2328	刪除	4.000	3.600	0.89	1.2
2329	危害	3.200	4.800	0.4	1.47
2330	阻止	4.200	4.800	0.75	1.17
2331	秘密	4.600	3.400	0.8	1.02
2332	保守	5.000	3.600	0.0	1.02
2333	罷工	4.000	5.400	0.63	0.8
2334	過度	4.000	5.400	0.63	1.36
2335	不實	3.400	4.000	0.49	0.89
2336	撤銷	3.600	5.000	0.8	1.1
2337	通貨膨脹	4.000	5.000	0.63	0.63
2338	屍體	3.000	3.800	1.26	1.94
2339	不管	4.400	3.800	0.8	1.47
2340	火災	3.200	5.800	0.75	1.17
2341	脫離	4.200	4.600	0.75	1.36
2342	迫使	3.600	4.800	0.49	1.47
2343	搜索	4.400	4.800	0.8	0.75
2344	游擊隊	4.800	4.400	0.4	1.62
2345	廢除	4.400	5.600	0.8	0.8
2346	現實	4.600	3.600	0.49	1.2
2347	追蹤	4.400	3.200	0.8	1.33
2348	輻射	3.200	4.800	0.75	2.23
2349	恐怕	3.800	5.000	0.75	0.89
2350	綁架	2.600	6.000	0.49	1.1
2351	黑道	3.400	5.200	0.49	0.98
2352	失事	2.600	5.400	0.8	1.62
2353	異常	3.400	4.200	0.49	1.17
2354	風波	4.200	4.200	0.4	1.47
2355	彈劾	3.400	5.400	0.49	1.36
2356	大雨	4.600	4.800	0.49	0.98
2357	罰款	3.800	4.000	0.4	1.26
2358	判刑	3.400	5.000	0.49	1.26
2359	東西	5.000	2.800	0.0	1.33
2360	殺害	2.000	7.200	0.63	0.75
2361	浪費	3.600	4.600	0.49	1.02
2362	意圖	4.200	3.800	0.75	1.47
2363	終止	4.200	4.600	0.75	1.36
2364	無關	4.600	3.600	0.49	1.62
2365	縮小	4.800	3.000	0.4	1.26
2366	爭執	3.400	6.000	0.49	0.63
2367	差異	4.400	3.400	0.49	1.2
2368	竟然	4.800	4.800	0.4	1.17
2369	中毒	2.800	6.000	0.4	0.89
2370	政變	3.000	6.000	0.63	0.63
2371	可疑	3.400	5.000	0.8	1.26
2372	分離	4.200	4.000	0.75	1.26
2373	代價	4.200	3.800	0.75	1.47
2374	去世	2.600	4.000	0.49	1.9
2375	削減	3.800	4.600	0.4	1.02
2376	子彈	4.400	4.000	0.49	1.79
2377	射擊	4.600	4.800	0.49	1.47
2378	故障	3.800	4.200	0.4	1.17
2379	處置	4.800	4.000	0.4	1.67
2380	封鎖	4.000	4.400	0.63	1.2
2381	洪水	3.600	4.800	0.49	1.6
2382	緩慢	4.800	3.000	0.4	0.89
2383	干擾	4.200	4.200	0.98	0.98
2384	承受	4.600	3.800	0.8	1.47
2385	非正式	4.600	4.200	0.49	1.47
2386	推翻	4.200	5.200	0.75	1.72
2387	對付	3.800	4.800	0.75	0.98
2388	轟炸	3.800	6.000	0.75	0.63
2389	對立	3.400	5.400	0.49	0.49
2390	縮減	4.000	4.200	0.63	1.17
2391	打壓	3.200	6.000	0.75	1.1
2392	過多	3.800	4.400	0.75	1.2
2393	萎縮	3.600	4.400	0.49	1.36
2394	災難	3.200	5.600	0.4	0.8
2395	依賴	5.000	3.400	0.63	1.2
2396	中止	4.400	4.000	0.49	1.41
2397	阻礙	3.800	4.600	0.75	0.8
2398	空襲	3.000	6.000	0.63	0.63
2399	感冒	3.400	3.800	0.49	0.98
2400	倒塌	3.200	5.400	0.75	0.8
2401	申訴	4.200	4.000	0.75	1.67
2402	不予	4.200	3.400	0.75	1.36
2403	辛苦	4.200	3.800	0.4	1.17
2404	加重	3.800	4.400	0.75	1.02
2405	蔓延	4.400	4.800	0.8	0.75
2406	否決	3.800	5.200	0.75	1.33
2407	消失	4.000	4.000	0.63	1.26
2408	弊端	2.800	5.400	0.75	1.36
2409	頻繁	5.000	4.600	0.0	1.36
2410	敦促	5.200	3.600	0.75	1.2
2411	高價	5.200	3.800	0.4	0.75
2412	破產	3.000	5.600	0.63	1.5
2413	擺脫	4.400	5.600	1.36	0.49
2414	延誤	3.600	5.200	0.49	0.75
2415	賭博	3.000	4.600	0.0	1.02
2416	不公	3.400	4.800	0.49	1.33
2417	違建	3.200	4.800	0.75	1.17
2418	陰影	4.000	4.400	0.0	1.36
2419	外來	4.400	4.000	0.49	1.26
2420	遏止	4.000	6.000	1.41	1.41
2421	暗示	4.800	3.600	0.4	1.02
2422	不應該	4.000	5.000	0.63	1.1
2423	致使	4.600	4.400	0.49	0.8
2424	流亡	3.600	5.800	0.49	0.4
2425	批發	5.400	3.800	0.49	1.17
2426	破裂	3.400	5.200	0.49	1.17
2427	襲擊	2.600	6.600	0.8	0.8
2428	搶劫	2.400	7.000	0.49	1.1
2429	打出	4.400	6.000	0.8	0.63
2430	醜聞	3.200	5.400	0.4	1.2
2431	暴動	2.600	6.800	0.49	0.98
2432	佔領	3.400	6.400	1.02	1.02
2433	神經	4.200	4.200	0.75	1.83
2434	拖延	4.200	5.000	0.75	1.26
2435	制止	4.400	5.800	1.02	0.75
2436	傳染	3.400	5.000	0.49	1.1
2437	故意	3.800	5.000	0.75	1.1
2438	殺人	1.800	7.200	0.75	1.33
2439	減弱	3.800	4.200	0.4	1.17
2440	噪音	3.600	5.000	0.49	1.1
2441	開除	3.200	5.800	0.4	0.75
2442	開槍	2.800	6.000	0.4	1.1
2443	撲滅	3.800	6.200	1.17	0.75
2444	傾銷	3.800	5.400	0.75	0.49
2445	高壓	4.200	5.000	0.4	1.1
2446	警報	3.600	5.000	0.49	1.26
2447	流氓	3.400	5.400	0.49	0.49
2448	激進	3.600	6.800	0.8	0.98
2449	燃燒	4.400	4.000	0.8	1.41
2450	宣判	4.400	4.600	0.49	1.5
2451	動亂	3.200	6.200	0.4	0.75
2452	毆打	2.600	6.800	0.49	0.75
2453	憤怒	2.600	6.600	0.49	1.02
2454	垃圾場	3.800	3.600	0.75	1.62
2455	不顧	3.800	4.400	0.75	0.8
2456	慘重	2.600	5.400	0.49	0.8
2457	任意	4.200	4.200	0.4	0.98
2458	干涉	3.600	4.800	0.49	0.98
2459	受害者	2.800	4.600	0.4	1.02
2460	超出	4.200	5.200	0.75	0.75
2461	佔用	3.600	5.000	0.49	0.63
2462	罰金	3.600	4.400	0.49	0.8
2463	可惜	3.600	4.400	0.49	0.8
2464	自稱	5.000	3.400	0.0	1.02
2465	禁令	3.600	4.800	0.49	0.4
2466	冷戰	3.600	4.400	0.49	0.8
2467	沈重	3.800	4.200	0.4	1.47
2468	延期	4.000	3.600	0.63	1.2
2469	腫瘤	3.000	4.800	0.63	1.17
2470	抹黑	3.200	5.400	0.75	1.02
2471	包圍	4.200	5.000	0.75	0.63
2472	傳染病	3.400	4.400	0.49	1.36
2473	沒想到	4.800	4.000	0.4	1.67
2474	不成	3.800	3.400	0.75	0.8
2475	觸犯	3.600	5.400	0.49	0.49
2476	勾結	3.400	5.600	0.49	1.02
2477	廢止	4.000	5.000	0.63	0.63
2478	發燒	3.400	5.200	0.8	0.75
2479	勒索	3.000	6.400	0.0	1.02
2480	欠缺	3.600	4.000	0.49	1.26
2481	模糊	4.200	3.600	0.75	1.2
2482	退回	4.000	4.800	0.0	0.4
2483	海洛因	2.600	5.200	0.49	1.33
2484	孤立	3.600	4.200	0.49	0.98
2485	侵入	3.400	6.000	0.49	0.63
2486	擅自	3.600	5.400	0.49	0.49
2487	流血	3.600	5.400	0.49	0.49
2488	危及	3.000	6.400	0.0	0.8
2489	失利	3.400	5.400	0.49	1.36
2490	暴亂	2.400	6.800	0.49	0.98
2491	傾倒	3.800	4.800	0.75	0.98
2492	迫切	3.800	5.200	0.75	1.17
2493	強暴	2.000	7.200	0.89	1.33
2494	壟斷	3.400	5.000	0.49	0.63
2495	辭呈	3.400	4.200	0.8	1.47
2496	老年	4.600	2.800	0.49	1.17
2497	駁回	3.800	4.600	0.4	1.02
2498	吸毒	2.800	6.200	0.4	0.75
2499	廢棄	3.400	5.000	0.49	0.63
2500	癱瘓	2.800	5.600	0.75	1.5
2501	扣押	3.200	5.600	0.4	0.49
2502	致死	2.200	6.200	0.4	1.17
2503	太過	4.000	5.200	0.63	0.98
2504	倒閉	2.800	5.600	0.75	1.62
2505	強盜	3.000	6.000	0.0	0.89
2506	相反	4.800	3.800	0.4	1.17
2507	撤回	4.200	5.000	0.98	0.63
2508	減低	4.400	3.200	0.8	0.98
2509	沒收	3.600	4.600	0.49	1.02
2510	控訴	3.200	5.400	0.75	1.2
2511	頭痛	3.600	5.000	0.49	0.63
2512	動盪	3.600	4.800	0.8	1.17
2513	屠殺	2.200	7.200	0.4	1.17
2514	差別	4.200	3.400	0.75	1.02
2515	嫌疑	3.600	4.600	0.49	1.02
2516	揭露	4.000	5.200	0.63	1.17
2517	對峙	4.400	5.200	0.49	1.17
2518	落選	3.200	5.200	0.4	1.33
2519	乾旱	3.200	4.600	0.75	1.85
2520	缺席	3.800	4.600	0.4	0.8
2521	擊中	4.600	5.600	1.02	0.8
2522	猖獗	3.000	6.400	0.63	1.02
2523	疑問	4.600	4.000	0.49	1.26
2524	陷於	4.000	4.000	0.63	0.89
2525	特權	4.400	4.600	0.49	1.2
2526	細菌	4.000	4.200	0.89	1.72
2527	瑕疵	3.600	3.800	0.49	1.47
2528	未必	4.600	4.000	0.49	1.26
2529	暴露	3.400	5.800	0.49	0.75
2530	氾濫	3.200	5.600	0.4	0.49
2531	不肖	3.000	5.800	0.63	0.75
2532	瓦解	3.600	5.400	0.49	1.02
2533	嚴肅	4.600	4.200	0.49	1.17
2534	逼近	4.000	4.200	0.89	1.17
2535	不清	4.000	4.000	0.63	1.26
2536	賄賂	2.800	5.600	0.4	0.49
2537	淪為	3.800	4.800	0.75	0.75
2538	分開	3.800	5.000	0.75	0.63
2539	延遲	3.600	4.200	0.49	0.98
2540	加深	4.600	5.000	0.8	1.1
2541	動武	3.400	6.000	0.49	0.63
2542	逃生	3.600	6.000	0.49	0.89
2543	受阻	3.400	5.800	0.8	0.75
2544	變革	3.600	6.000	1.02	1.26
2545	分割	3.800	5.400	0.75	1.62
2546	獨裁	3.000	5.800	0.63	0.98
2547	陰謀	3.200	5.400	0.75	1.5
2548	謠言	3.600	4.800	0.49	1.47
2549	逃亡	3.000	5.800	0.89	0.75
2550	格外	4.800	4.200	0.4	1.33
2551	崩潰	2.800	6.800	0.75	1.17
2552	掩埋	4.400	4.200	0.8	1.72
2553	行賄	2.800	6.400	0.4	1.02
2554	告發	3.800	5.400	0.4	0.8
2555	藉口	3.600	4.800	0.49	0.98
2556	扣留	3.400	5.400	0.49	0.49
2557	不彰	3.400	5.000	0.49	0.0
2558	戰場	3.400	5.600	0.8	1.62
2559	無可	4.400	3.600	0.49	0.8
2560	拖累	3.600	5.400	0.49	0.49
2561	誤導	3.600	5.200	0.49	0.4
2562	流浪	3.400	4.400	0.49	1.74
2563	延緩	4.600	3.000	0.49	1.1
2564	搶奪	3.000	6.600	0.63	1.02
2565	相差	4.400	3.000	0.8	1.1
2566	加劇	4.000	5.800	0.63	1.72
2567	避開	4.200	4.800	0.75	0.98
2568	哀悼	2.600	5.600	0.49	1.5
2569	漏洞	3.600	4.000	0.49	1.26
2570	暴雨	3.600	5.600	0.49	0.49
2571	過世	2.400	5.200	0.8	1.47
2572	擁擠	3.800	5.400	0.4	0.49
2573	肆虐	3.200	6.200	0.4	1.17
2574	搶走	3.400	5.800	0.49	0.75
2575	大聲	4.600	5.800	0.49	0.75
2576	監禁	3.200	4.600	0.4	1.02
2577	囚犯	3.000	4.600	0.63	1.02
2578	驅逐	3.200	6.000	0.4	0.63
2579	投機	3.600	5.000	0.49	1.1
2580	過剩	4.200	4.000	0.4	0.89
2581	削弱	4.000	4.600	0.0	0.8
2582	燒燬	3.200	5.800	0.4	0.75
2583	傷口	3.600	3.600	0.49	1.2
2584	暴行	3.000	6.400	0.0	0.8
2585	地雷	3.200	5.000	0.75	1.9
2586	肥胖	4.000	3.800	0.0	1.47
2587	血腥	2.800	5.600	0.4	0.49
2588	化石	5.000	2.200	0.0	1.47
2589	慢性	4.000	3.600	0.63	1.36
2590	誹謗	3.000	6.000	0.63	1.1
2591	埋伏	3.800	4.800	0.75	1.17
2592	下陷	3.600	4.400	0.49	0.8
2593	窘境	3.600	4.400	0.49	1.02
2594	挖掘	5.000	3.000	0.0	1.67
2595	規避	4.000	4.600	0.63	1.02
2596	闖入	3.200	6.200	0.4	0.98
2597	突發	4.000	6.200	0.89	0.98
2598	動搖	4.000	5.400	0.0	0.8
2599	遺失	3.800	4.200	0.4	1.47
2600	欠佳	3.600	4.000	0.49	1.41
2601	投降	3.600	5.000	0.49	0.63
2602	不以為然	4.600	4.000	0.49	1.26
2603	貿然	4.000	5.200	0.63	1.33
2604	退役	5.000	3.800	0.0	1.47
2605	濃煙	4.000	4.200	0.63	1.72
2606	進攻	4.200	6.200	1.17	0.98
2607	被害	2.400	6.400	0.8	1.2
2608	兇手	2.200	6.000	0.75	1.1
2609	捲入	4.000	5.000	0.63	1.1
2610	發作	4.200	5.800	0.75	0.75
2611	拘留	3.600	5.200	0.49	0.75
2612	蓄意	3.400	6.000	0.49	1.41
2613	戰役	4.200	4.600	0.75	1.85
2614	漠視	3.600	3.800	0.49	1.17
2615	共犯	3.000	5.400	0.63	0.49
2616	極度	4.200	6.200	0.75	1.47
2617	浮動	4.600	4.400	0.49	1.02
2618	安撫	5.000	3.200	1.1	0.98
2619	自認	5.000	2.800	0.0	1.17
2620	昏迷	3.000	5.000	0.63	1.9
2621	求助	3.600	5.800	0.8	0.75
2622	受難者	2.600	5.200	0.8	0.4
2623	停滯	3.800	3.800	0.75	0.98
2624	骨折	3.200	5.000	0.4	0.63
2625	殖民	4.000	4.000	0.89	1.67
2626	相撞	3.000	6.000	0.63	1.1
2627	嚴懲	2.800	6.600	0.75	1.02
2628	反覆	4.600	3.800	0.49	1.17
2629	警惕	4.400	4.800	0.8	1.6
