Text	Valence_Mean	Arousal_Mean	Valence_SD	Arousal_SD
第8季第4集戰勝異鬼後的慶功宴上	6.0	4.333	0.816	1.247
在國際上到處肆虐的	3.75	6.0	0.433	1.414
和進取的人在一起	7.0	4.5	0.0	0.5
直到這次他自己宣佈退役	5.0	2.0	0.0	0.816
蔡英文的穩健臺獨才是智中之智	6.25	5.6	0.433	1.855
民選議員被褫奪議席	3.4	3.2	0.49	2.04
不留黑頭肌膚超光滑	6.25	5.6	0.433	1.744
是一個地方的無價之寶	7.5	6.5	0.5	1.118
會阻塞車輛通道	4.4	4.25	0.49	0.829
現在是你蹂躪他	3.75	7.25	0.829	0.829
太郎那麼賞識康一應該是把他當男人	5.5	4.5	0.5	0.5
北京可能是處在兩難狀態	4.0	2.8	0.0	1.47
返禮祭裡齋宮做的事真的很惹毛我又讓我毛骨悚然	2.667	7.667	0.471	0.471
一次一次又一次地遺棄	3.0	4.333	0.0	0.471
哀悼與團結的曲線	5.0	3.5	0.0	1.5
為當時前線的人民子弟兵敬禮	7.0	4.667	0.816	2.494
那次海灘上遊客稀少	5.0	3.75	0.0	0.829
感人的歌聲優美動聽	7.5	6.0	0.5	0.707
那不是超肥胖的嗎	3.5	7.0	0.5	0.894
草包沒有審慎評估就降為乙等	2.333	5.0	0.471	0.816
處於曖昧狀態但還沒結婚	5.0	3.333	0.816	1.247
支那一點壞處都不會有的	4.4	5.75	1.356	0.829
也恐將掐斷他們最珍視的	3.0	7.0	0.0	0.707
那些加害者和共犯集團的成員及其血緣或精神後裔	4.5	3.0	0.5	1.0
會長年佔用堆填區的空間	3.75	4.75	0.433	0.829
都是整件事的加害者	3.0	5.5	0.0	1.118
忙碌的現代人學得簡易按穴法	5.6	4.5	0.49	0.866
我也就心灰意冷	2.667	4.333	0.471	0.471
卻看著搖搖欲墜的模樣心生膽怯	3.4	5.2	0.49	1.47
一個失手就是下輩子再見了	2.75	5.8	0.433	1.6
能掀起什麼大風大浪呢	4.667	4.667	0.471	0.471
越是艱險越向前	7.333	6.667	0.471	0.943
最催眠的莫過於艱澀	5.0	3.75	0.894	0.433
30即將要開採囉	5.0	4.333	0.0	2.494
為我們應援的所有人致上謝意	7.4	6.0	0.49	0.707
這篇文章把韓粉習性深度剖析到出神入化的地步	6.25	6.5	1.299	1.5
涉及社會全方位的弊病	3.5	3.75	0.866	0.433
這麼激烈肉質一定很鮮美	7.0	6.0	0.0	2.0
每一刻都是時髦者的獨苗	6.0	3.75	0.707	1.785
簡姓爸爸上網求助	5.0	1.333	0.0	0.471
發現樓在垂直下陷	3.6	6.0	0.49	1.0
從廣闊無邊的網路世界四面八方收集而來	5.333	4.333	0.471	0.471
原本意氣風發的人愣了愣	4.0	5.0	0.0	0.0
留下的卻不是沈重	5.333	2.667	0.471	1.7
懶懶散散又一年	4.0	3.0	0.0	1.581
這冰淇淋蛋糕有夠難吃	3.0	7.0	0.816	0.816
看起來倒像是寄生蟲卵	4.4	4.6	0.49	0.49
但為什麼這麼難熬	3.5	6.25	0.5	0.433
看到第四季總算有點禷i了	4.333	4.5	0.471	1.118
住在旅館被警察半夜突襲	3.0	5.0	0.0	0.707
建議找後路撤退	5.0	4.0	0.0	1.581
當白日總是太嚴酷	3.5	5.0	0.5	1.581
海浪聲不斷帶給我靈感	6.6	4.25	0.49	0.829
在盼與憂之間躊躇	3.5	4.25	0.5	0.829
看了就不敢恭維	4.0	5.2	0.0	1.6
都會歡天喜地的趕快去量體重呢	6.75	6.4	0.433	1.744
衣服全白計劃宣佈暫停	4.667	4.667	0.471	1.247
但餅乾類不得他歡心	4.0	4.5	0.0	0.5
我與妳分隔兩地	4.667	2.0	0.471	1.414
就是我的抵抗策略	5.667	5.667	0.471	2.867
冀望能和長達九年的考試生涯告別	6.333	6.0	0.471	1.633
看到一條條關於我虛假的流言蜚語	2.75	3.75	0.433	1.479
將依公投廢止條文和廢核遊行兩件事並陳	5.0	4.0	0.0	0.0
牛油膠有時會產生變質或是位移的狀況	4.667	4.0	0.471	0.816
他是一個多才多藝的人	6.333	5.0	0.471	0.816
五位警花聯手很費力才拿下男子	5.0	7.0	0.0	1.0
這種隨心的暢快	7.0	5.25	0.0	0.829
女子遭凌虐肢解	2.0	6.5	0.0	0.5
我怎麼可能勝任	3.0	6.333	0.0	0.471
脖子上繫著加重的錨	3.5	4.25	0.5	0.433
很乖很溫順一直在我腳邊聞聞還讓我摸摸而黃	7.0	5.25	0.0	0.829
被角鬥士靈巧擋下來	5.0	4.5	0.0	0.866
真的是每次測出來後就能感受到其實普通人的味覺還是蠻不靈敏的	3.667	4.0	0.471	2.16
日常中的不尋常	4.667	3.0	0.471	1.633
醫院經理讚演出壯麗輝煌	7.0	6.0	0.707	0.707
論當場心肌梗塞的可能233	3.667	1.333	0.943	0.471
是堅守不屈不撓的光環	7.333	6.667	0.471	0.943
這種被竄改內容或被迫改變的案例不只臺灣出版物	3.5	5.75	0.5	0.829
關於那些受難者	4.0	3.25	0.0	1.785
我其實不訝異孩子的言談	5.5	4.333	0.5	0.471
時間只能改變那些原本就不夠堅固的東西	4.667	5.333	0.471	1.247
不至合意於米中協議	3.667	4.667	0.471	0.471
第二次世界大戰後的瓜分	4.0	5.0	0.816	1.414
寒塔興致沖沖的跑來找我	6.0	7.0	0.707	2.121
關於飾演各位國手的人選也一直懸而未定	4.333	4.0	0.471	1.414
同樣不予以置信	4.0	5.667	0.0	0.471
在各界砸郭人士群策群力	4.333	4.667	0.471	1.247
選舉時期的輕忽	4.0	3.25	0.0	1.785
我一點都不隱密	5.333	3.667	0.471	1.247
艾而歐語補習班無預警停業	3.0	5.667	0.816	2.494
此舉可以看做是美國特朗普政府上臺以後為遏制中國的膨脹而採取的印度太平洋戰略的具體且實質性的行動	6.0	4.5	1.0	1.5
臺男真的很難取悅	3.0	6.5	0.894	0.5
其實就連美國也是一直是在兩者之間來回搖擺的	5.0	4.667	0.0	0.471
當精神緊迫到一個程度	4.0	7.333	0.707	1.7
民主制度是一臺設計精巧的機器	6.667	4.667	0.471	0.471
生在一個喪偶式育兒家庭	3.0	4.8	0.0	2.135
甲骨文中國裁員內情	4.0	4.667	0.816	0.471
美國必須撤銷所有額外增稅	4.5	6.0	0.5	1.581
中方決不屈服於美方極限施壓	4.667	3.667	0.471	2.055
到用充足的報酬提供富足和歸屬感	6.0	4.75	1.414	1.299
突然有點百感交集	4.0	5.8	0.707	1.47
將人生投於賭博的賭徒	4.0	4.5	0.0	0.866
讓農地違章工廠取得永久居留權	4.0	4.333	0.0	0.943
長輩們喜出望外	7.0	4.8	0.0	2.135
他尋求初步禁令	5.0	2.75	0.0	1.479
在厭食和暴食中找不到平衡	3.4	5.75	0.49	1.479
裡面的地圖材質摸起來也很耐用	7.0	3.6	0.894	1.744
藍芽音響衝去市區送回修理	4.667	5.667	0.471	0.471
生活不是等待暴風雨過去	5.333	5.0	0.471	0.816
的締造標準必定是	5.0	3.8	0.0	2.315
真是傑出的一手	7.4	6.5	0.49	0.5
微機械是基於晶片製造技術的精密機械	5.0	2.5	0.0	1.5
郭文貴可敬可嘉	6.25	6.0	0.433	0.707
但偶會默默避開這類角色就是	5.0	4.5	0.707	0.5
虞大大慰問五毛弟兄	5.667	4.0	0.471	0.816
早已過了爭風吃醋	4.6	4.0	0.49	0.707
跨黨派脫歐妥協談判受挫	3.0	5.25	0.707	0.433
見證與僑界堅韌情誼	6.6	4.6	0.49	1.356
彰縣府向媽媽們致意	6.0	5.0	0.0	0.0
卻被視為顛覆國家政權暴動事件	2.5	7.0	0.5	0.707
其不過是牲畜惡共的殉葬品	2.0	6.5	0.894	0.5
的比分結束了屠宰場	4.667	4.0	0.471	0.816
近視眼都能看清	5.75	5.5	0.829	0.5
嚴謹地遵循分形幾何從而演化為類似成體的形狀	5.667	4.333	0.471	1.7
凡事不要執著固守兩位老少個性難處	4.25	4.0	0.433	1.414
王法官因工作突出多次獲得中共的嘉獎	7.0	4.5	0.0	0.5
後世多以突出壓倒性威嚴為核心	4.667	4.667	0.471	1.886
然後因為馬聲望下降民進黨攀升的政治能量	5.0	4.333	0.816	1.886
反悔也只有反悔之人聲望下降的效果而已	3.5	4.333	0.5	0.943
微信三天不新增會失效	4.333	3.333	0.471	1.7
是呼喚或是抒情	5.5	4.667	0.5	0.471
與生俱來的警覺和生存本領	6.0	3.6	0.0	1.855
其實很難能可貴	7.0	4.75	0.707	2.586
均勻度的火箭飛機都能造	6.4	5.25	0.49	0.829
沒有充份理由加息或減息	4.5	3.5	0.5	2.062
外交國安是總統職責	5.0	3.333	0.0	1.7
我給香港特首老同事的一句勸告	4.667	4.333	0.943	2.055
感覺嗓子都可以噴出火了啊	4.5	4.5	0.5	1.5
熱中催生能改變世界的計劃	6.0	5.0	0.0	0.816
其航行最高時速四十四節約七十多公里	5.0	2.75	0.0	0.829
是福氣而引起軒然大波之後	4.0	3.0	0.0	0.0
爭做文明有禮蕭山人	5.5	5.25	0.5	0.829
整個中國汽車市場就不景氣	3.5	5.25	0.5	0.829
倒也足以列入神作殿堂	6.333	5.0	0.471	0.707
連牛奶都未加熱	4.0	5.5	0.0	0.5
不因大眾的注目而刻意獻媚	6.5	4.667	0.5	0.471
也不向愚昧低下頭顱	5.0	5.0	0.0	0.0
所得稅生涯免除	6.5	2.8	0.5	1.6
過去美國總統及其他國家一直在助長中共這惡勢力	3.75	7.25	0.829	0.829
是一種先入為主的刻板印象	3.333	4.667	0.471	1.247
且工業類別詳盡	6.333	4.6	0.471	0.49
鑑賞等諸多才藝於一身	6.6	4.5	0.49	0.5
這一詞我覺得較為妥當	6.667	5.0	0.471	0.0
後遺症是總有夢魘盤旋	3.0	5.667	0.0	0.471
再搭配有光澤的底妝	6.0	4.0	0.0	0.0
今年年初移植後復發	3.0	4.2	0.0	1.47
香蕉人天天舔人家屁眼	2.0	8.0	0.0	0.0
三者合一便構成如此風流雅緻的姿態	7.0	6.0	0.707	0.0
負有政治輔導責任的教師	6.5	2.0	1.118	0.816
老師們難免滿腹怨言	4.0	4.4	0.0	1.744
逢此殊勝日請盡力行善	6.0	6.0	0.816	2.16
騎上健壯的俊馬	6.667	4.0	0.471	0.816
豐順安康的祈福	7.0	4.75	0.0	0.829
偏東風晴朗炎熱	5.667	2.333	0.471	0.471
昨晚下了那樣的暴雨	4.333	5.0	0.471	0.816
每一條都是特許中國	4.0	6.25	0.0	0.829
而不是退縮至牆角被人屠戮	3.8	6.5	0.98	1.118
如夢般迷離又明晰	6.0	4.667	0.816	1.886
發總統褒揚令給臺共戰士黃圳島	6.333	3.333	0.471	1.247
郵政傳情歡慶母親節	6.667	3.0	0.471	0.816
因此中共設法耐心勸阻引導那裡的人改吃狗肉	4.5	5.667	1.118	0.471
至今依然吃人肉民風猖獗	3.333	5.0	0.471	0.816
我從來沒見過一個專心於自己成就的人每天被家人之間的矛盾弄得心神不寧	3.667	6.667	0.471	0.943
表面上情投意合	4.0	4.667	0.0	0.471
我在微博經常提到天涯歷知幸咪蒙的火爆	5.0	4.333	0.0	2.055
是展現在它負勢向上高聳入雲的蓬勃生機中	6.4	4.2	0.49	1.47
哪有權力的集中和為所欲為	3.0	4.75	0.0	0.829
跪成化石也沒用	3.5	4.75	0.5	1.299
某些產品可以豁免	6.25	4.0	0.433	0.707
入貿協首肯照規	5.0	1.0	0.0	0.0
還是用刀片式吉利泡沫就	5.0	5.333	0.707	0.471
還在這洋洋自得	3.667	6.333	0.471	1.247
這兩個不相等的懂嗎	3.5	7.0	0.5	0.0
可支那的地盤49年以來一直在縮小	3.333	5.333	0.471	1.247
或者胡德平的妻子現在光彩集團董事長王穎吧	5.0	4.5	0.0	0.5
都是望子成龍望女成鳳的	6.0	6.0	1.0	1.0
和其小助手幫我捏的人設們	5.25	3.0	0.433	0.894
只要我們宣傳得力	6.0	5.75	0.0	1.299
小人醉心於個人名利	3.0	5.0	0.0	0.0
那麼這個王國就會永遠繁盛下去	7.0	5.25	0.0	0.829
畫畫的時候腦海裡浮現在我受難的時候	4.0	4.6	0.0	1.744
末世當防備法利賽人的酵	3.0	4.0	0.0	0.0
印出來也比較細緻	7.0	4.5	0.0	0.5
無你老豆咁咪無依家?你囉	5.0	5.0	0.0	0.0
唔理個塔大技緊要	5.0	4.0	0.0	0.0
美國終於出了個敢於與中共較勁的商人總統川普	6.4	7.25	1.2	1.299
手錶批發一件代發	5.0	3.0	0.0	2.0
漫無目的的遊蕩	4.333	3.667	0.471	0.471
靈苗尚自無均等	4.667	3.667	0.471	1.247
而且我沒有精細度	4.5	2.5	0.5	1.5
的理念奮勇向前	6.0	4.0	0.707	2.739
子瑜本人像仙女一定是無庸置疑的	8.333	8.667	0.471	0.471
無論是你心虛的激昂陳詞	3.6	6.0	0.49	1.414
只是感覺鏡頭可捕捉	5.0	3.2	0.0	1.47
仲要為自己日日加班忙碌引以為傲	5.333	6.0	0.943	0.816
逼仄狹窄的西班牙人區	3.4	5.25	0.49	0.829
桑塔露琪亞的小船在搖晃	5.0	2.25	0.0	1.299
街上所有車子都很有耐性的等他們離開	6.0	5.0	0.0	0.0
如果大家都生活富足了	5.5	4.0	0.5	1.0
我也感到與有榮焉	6.5	5.2	0.5	1.47
能讓我看到兔子被偶像點名債D的表情	6.0	4.333	0.816	2.494
她傳統文化的造詣	6.0	5.333	1.0	0.943
完全感覺不到絲毫的科學性	4.0	4.5	0.0	0.866
我真的是用盡各種方法買了無數	5.0	7.0	0.707	0.816
我家雜物間都要堆起滿滿全新只用過一分鐘的燈管了	4.333	5.667	0.471	1.247
奮發牛得心應手	6.667	6.333	0.471	0.471
但油炸後分解更多的芳香脂類物質	5.0	3.6	0.707	1.2
這趟旅程真的不怎麼令人盡興	3.0	4.667	0.816	0.943
延遲的工作進度啊啊啊	3.4	8.0	0.49	0.707
然後夢中把舌頭臉頰咬得都是破洞	4.0	4.75	0.707	0.829
現在下定論還是為時過早	5.0	5.25	0.0	0.829
你地唔使灰心喎	3.75	6.0	0.829	1.414
偶爾在陰雨綿綿的夜晚	4.4	3.25	0.49	0.829
孫立勇就是獨裁專制的不法之途	3.0	6.0	0.0	0.0
我們家去參加了表叔女兒的喜宴	6.5	4.0	1.5	1.0
報喜不報憂都唔係第一次?事啦	5.5	6.5	1.5	0.5
司法部扣留北韓貨船抵美屬薩摩亞	4.5	3.0	0.5	2.0
卷宗丟失調查取得進展	5.667	3.333	0.471	1.7
4軍事政變推翻反人類	4.0	6.0	0.816	1.414
有時條裙條褲短少少	4.333	3.333	0.471	0.943
劉特佐在外風流快活	3.75	4.0	0.829	0.707
唯有兩條街道賣淫嫖娼的違建至今違建不拆	2.667	5.0	0.471	1.414
富麗堂皇假炫富	3.75	6.0	0.433	0.707
控告中央選舉委員會	3.667	5.0	0.471	2.449
重慶市萬州區人民法院開庭審理了一起敲詐勒	4.667	4.333	1.247	1.7
剛進去的時候全家呼天搶地地喊冤	2.5	8.5	1.5	0.5
李倩怡潛逃至臺灣首度發聲	5.333	3.333	0.471	0.471
請給捷克廣告委員會發一封異議郵件!	4.0	5.75	0.707	1.785
南華早報才是黨內派系的傳聲筒	4.6	5.5	0.49	1.118
今天我和老公不約而同的默默看著女兒和另一個小孩相撞	4.0	4.0	0.0	0.0
還會脫力到直接昏倒	4.0	5.5	0.0	0.5
曾經有過一個很轟動的帖子	5.0	8.5	0.0	0.5
一系列目標上倍下賭注	5.0	4.0	0.0	1.0
也只能繼續用我纖細的雙手	5.0	3.0	0.707	1.581
為了突顯自己的清高	3.667	6.333	0.471	0.943
之後樑某搶奪拉拽方向盤	3.75	6.25	1.299	1.785
男子以身體人肉擋車門令列車受阻	4.0	4.6	0.0	1.855
態度不是像川普直嗆文雅些	6.0	6.0	0.707	0.707
欲根除基督教信仰	4.0	4.667	0.816	2.625
還記得團委從我手裡搶走的五塊錢	4.0	4.0	0.0	0.816
當時以色列南部發出空襲警報	3.4	2.5	0.49	1.118
終於不是萬年負數	6.5	6.0	0.5	0.707
同樣的戰術窘境	3.667	3.667	0.471	1.886
在荒廢之地找出生	5.5	4.5	2.5	1.5
焚燒橡膠產生大量濃煙影響全市空氣品質	3.0	4.4	0.0	1.744
火勢終於在今天清晨4點多撲滅	5.0	4.333	1.414	2.357
本次萬安演習不會有手機警報	5.0	2.0	0.0	0.707
少年聚眾喝酒起口角	3.0	4.25	0.0	1.92
修改法規又冗長費時情況下	3.5	3.5	0.5	1.5
淡北道路未知數	4.5	4.0	0.5	0.816
傾倒出異香盈室的酒液呈現烏金色	5.333	4.0	0.471	2.121
除非他已經丟辭呈出去了	3.667	5.333	0.471	1.7
如果大陸用美國這套混帳制度	3.0	6.5	0.0	0.5
但你一輩子都是殘廢	3.0	6.0	0.707	0.707
熱切期待盡早實施	6.5	6.4	0.5	1.744
令香港陷於萬劫不復之地	3.0	5.5	0.894	0.5
一定要他超凡入聖才肯向他下跪	4.5	5.667	0.5	0.943
這就是我們心儀的美國總統	6.667	5.667	0.471	0.943
照耀著所有陰霾	6.5	5.5	0.5	0.5
否則這輩子的後果堪慮啊	3.0	7.0	0.0	1.0
於是三重厚道就指著我說	5.0	6.0	0.0	2.0
怎麼了有什麼地雷嗎	4.0	5.0	0.0	0.816
現在就日本人大喜	7.333	5.667	1.7	2.494
不以為然的奇事多了	4.6	5.0	0.49	0.707
被犯規很少有哨	5.333	4.333	0.471	0.471
把內戰責任完全推給國民政府稱國民黨撕毀了政協協議	3.5	6.0	0.5	0.816
有大夫說是心血管痙攣	4.0	6.0	0.0	0.0
這比言論審查更退步	3.0	5.25	0.0	1.479
玷汙國家形象不知恥	2.333	7.0	0.943	0.0
由於水果價格浮動	4.0	4.333	0.0	0.471
可說是普世歡騰	8.0	6.2	0.894	2.04
但是進展太遲緩	3.0	5.5	0.0	0.5
則是悠哉地俯瞰風景翱翔	6.333	4.667	0.471	0.471
不能被負面能量衝昏頭迷失自我	6.0	5.667	1.633	2.055
當年俺也是暴徒	4.8	6.25	1.833	0.433
少來挑撥離間這一套了	3.6	6.25	0.49	0.433
把殘骸祕密放置中共駐南大使館地下室	5.0	6.0	0.0	2.0
宅宅的錢包也不堪負荷	3.75	6.0	0.433	0.0
流失血液裡的執著	4.5	4.5	0.5	0.866
而且放在客廳乏人問津	4.0	4.75	0.0	0.829
延緩經濟垮塌的程序	6.0	3.75	0.0	1.299
媽啊我擔負不起	2.5	7.5	0.5	0.5
但還是有點點洩漏一聲	4.0	3.5	0.0	1.5
還是另有圖謀呢	4.0	5.667	0.0	0.943
女配壓倒性比原女主美	6.5	4.8	0.866	2.04
無論既遂或未遂	4.333	4.333	0.943	1.7
飛機其他部分和失事原因以及飛行員下落依然是個謎	3.333	3.25	0.471	1.785
事出反常必有妖	4.0	5.75	0.0	0.829
如果你們沃草連手機民調的弊端都看不出來	2.5	6.75	0.5	0.829
施以獅虎式的教育	4.333	5.0	0.943	2.16
美國和英國共謀語文建議	5.4	3.2	0.49	1.6
西語裔男8大道行竊	3.4	3.5	0.49	0.5
低濃度阿托品眼藥水可減學童近視加深速度七成	6.5	5.5	0.5	1.118
你們共匪軍艦自己炸毀了	5.333	5.0	1.247	1.633
一夜清寒侵幽巷	5.0	3.0	0.0	1.673
說著言不由衷的謊言	3.0	3.75	0.0	1.09
說點萬念俱灰的話	3.5	5.25	0.5	0.829
比起除地上的雜草	5.0	2.333	0.0	0.471
被泰國政府查禁	2.5	3.25	0.5	1.09
畢竟跟病菌一樣	3.333	4.333	0.471	1.247
人格塌陷的惡棍	3.667	5.0	0.471	0.0
卡在時間裂縫的男人	5.0	2.667	0.0	1.247
主子們分贓不均吵吵架是常態	3.5	5.0	0.5	0.0
紙束紙束敗北者	4.0	5.0	0.816	0.816
早上去耳鼻喉診所看說我可能是耳石脫落	4.0	3.0	1.0	1.0
今天有隻拉布拉多很機靈	6.6	4.0	0.49	0.707
我看我自己做菜有礙到人	4.0	5.75	0.0	0.433
結果就只是單純的不歡而散	3.0	5.0	0.0	0.816
王莽謙恭未篡時	7.0	1.0	0.0	0.0
當時的臺灣太富饒	5.0	4.2	1.789	1.833
而被蔣介石覬覦	4.0	3.0	0.0	1.633
但是我已經頭昏到一個快昏倒	3.0	7.0	0.0	0.816
的算寫的工整的了	6.0	4.5	0.0	0.5
市長引咎辭個職先吧	3.333	6.0	0.471	0.0
最近開始找回神魔的熱忱	6.0	5.75	0.0	0.829
而今如履薄冰的句句諾言	3.333	5.667	0.471	1.886
中華民族可會一蹶不振	3.333	5.0	0.471	0.816
去剪頭髮被設計師說看動物星球頻道感覺很博學	6.667	4.333	0.471	0.943
郝安祥到徐寅筌家	5.0	2.8	0.0	1.833
讓他的心變得率直	6.6	4.2	0.49	1.47
妳算是知性型的女僕	6.75	3.0	0.433	1.414
意猶未盡的滿載而歸	7.0	6.25	0.0	1.299
只是比起波瀾壯闊	4.333	4.333	0.471	0.471
就應該直截了當表達	5.5	4.4	0.5	2.417
潘家錚等德高望重的科學家	6.333	5.0	0.471	0.816
不為浩瀚天宇的熠熠星輝而迷亂	6.5	3.5	0.5	2.062
一位哲人曾說過	5.0	1.333	0.0	0.471
這兩個傢伙真的情比金堅鶼鰈情深	7.0	5.25	0.0	0.433
活得這麼直線真是羨煞人也	6.6	5.25	0.49	0.433
其實嘟嘟站起來是不胖的	6.0	2.333	0.0	1.886
某王爺意味深長地勾了勾脣角	4.667	4.667	0.471	1.7
我們承衍是個很有才氣的孩子	7.0	5.5	0.0	0.5
日久生情百年難遇	6.0	6.0	0.707	1.0
和聖徒洛中九老會	5.0	2.8	0.0	1.6
我覺得只是被放在旁邊的泰泰很安適了真的	5.667	4.333	1.247	2.055
賢明女子學院高校生	5.333	3.667	0.471	1.247
當時大家的焦點在於會否動武	5.0	4.333	0.0	2.055
而以為中國資金可以帶動遲滯的歐陸經濟	4.0	5.0	0.0	0.0
五四謠傳北洋政府要簽協議	5.0	3.5	0.0	2.5
邀請你一同探索潛藏內心	6.0	3.667	0.816	1.247
美國有軍人被共產黨俘虜	4.0	6.0	0.0	0.816
讓大量低頻率人類退場	4.333	4.0	0.471	2.16
這樣的行為不容姑息	5.333	6.667	2.055	1.7
老了少了睪固酮就少了衝勁	4.333	4.333	0.471	1.247
也會來問一句都感到很窩心	7.0	4.667	0.0	1.247
要讓邪教信眾戒除邪教	6.667	5.333	0.471	1.247
有海納百川的雅量	8.5	4.4	0.5	1.744
霸權背後的悲憫與施捨	3.0	4.5	0.0	0.5
我點著頭很莊重地點著頭	6.5	5.75	0.5	1.299
這是何等悅耳的聲音	7.6	5.25	0.49	0.829
但這是虛無的詩意	4.667	3.333	0.471	1.247
只有你這爺們弄到精疲力盡	4.5	6.0	0.5	0.816
平心靜氣太難了	4.0	5.667	0.0	0.471
恭敬頂禮本師大悲尊	7.0	7.0	0.0	0.0
你一定認識一些勤勉持家的女性	6.0	4.333	0.0	2.055
要贈送經過開化寺註生娘娘加持	6.333	4.0	1.247	1.414
1948年中國物產豐饒	6.5	3.0	0.5	2.0
雖然這版本的多羅羅一樣剛毅的個性像爸爸	4.75	4.4	0.433	1.625
萬物繁茂的季節	8.0	3.5	0.707	0.866
是寂靜角落育出的的渴盼	5.667	5.333	0.471	0.943
建國你多擔待點	5.0	4.0	0.0	2.16
因點狀衣更顯腹部豐腴	4.0	5.0	0.0	0.707
彭斯副總統一樣有決斷力和執行力的議員	6.5	6.0	0.5	0.816
有些人就是選擇性失明	3.0	6.5	0.0	0.5
它的裂痕始終存在	3.0	6.25	0.0	1.299
這場相互利用的關係很快就將結束	3.667	6.0	0.471	0.816
黑社會上門鬧事	3.0	5.75	0.0	0.829
共和黨勝選的可能性渺茫	3.5	3.75	0.5	1.299
也可以在一定程度上抵消更高關稅所帶來的成本	6.333	4.333	0.471	0.943
你不用避重就輕啦	3.667	6.333	0.943	0.471
大量狗官攜鉅款外逃不敢追捕	1.667	7.667	0.471	0.471
而且不受防火牆阻隔	5.75	5.25	0.829	0.829
並質疑窒礙難行	4.0	4.667	0.0	0.943
所幸櫃子看起來還是蠻牢固的	6.0	5.25	0.0	1.09
從你嘴裡說出簡直像天籟	7.0	6.333	0.0	0.471
這不算是簡樸吧	4.4	5.75	0.49	0.829
雖然他說這當消遣	4.4	4.75	0.49	0.433
用在生活激盪不同的美感	7.0	3.667	0.0	0.943
我應該多產點糧	5.5	3.2	0.5	1.6
的推總會有莫名的喜感	7.0	6.0	0.0	0.707
一賢人進則望治	7.333	6.0	0.471	0.0
貝勒爺您是已經被天霸的美貌俘獲了喲	6.333	6.667	0.471	0.471
萬事只求半稱心	5.667	2.333	0.471	0.471
伊斯蘭看看這牌坊立的多麼貞潔	6.0	5.0	0.0	0.0
燕施恩走出醫院的那段話太揪心了	3.0	7.0	0.0	0.707
總有少量虔信的人不吃他們那一套	4.5	5.0	0.866	1.225
原來是這樣練成的	5.667	5.0	0.471	0.816
越是覺得自己很厲害而自滿的人	4.333	5.333	0.471	1.247
